peak_id	pos_patterns.pattern_0	pos_patterns.pattern_3	pos_patterns.pattern_9	pos_patterns.pattern_2	pos_patterns.pattern_1	pos_patterns.pattern_4	pos_patterns.pattern_8	pos_patterns.pattern_11	pos_patterns.pattern_7	pos_patterns.pattern_10	pos_patterns.pattern_5	pos_patterns.pattern_6	total
504	2	0	0	0	0	0	0	0	0	0	0	0	2
505	2	0	0	1	0	0	0	0	0	0	0	0	3
506	2	0	0	0	0	0	0	0	0	0	0	0	2
507	3	0	0	0	0	0	0	0	0	0	0	0	3
509	1	0	0	0	2	0	0	0	0	0	0	0	3
510	3	0	0	0	0	0	0	0	0	0	0	0	3
511	1	0	0	0	2	0	0	0	0	0	0	0	3
512	2	0	0	1	0	0	0	0	0	0	0	0	3
513	3	0	0	1	2	0	0	0	0	0	0	0	6
514	1	0	0	0	0	0	0	0	0	0	0	0	1
515	2	0	0	0	0	0	0	0	0	0	0	0	2
516	1	0	0	0	1	0	0	0	0	0	0	0	2
517	4	0	0	0	0	0	0	0	0	0	0	0	4
518	0	0	0	0	1	0	0	0	0	0	0	0	1
519	0	0	0	1	0	0	0	0	0	0	0	0	1
520	0	0	1	0	0	0	0	0	0	0	0	0	1
521	7	0	0	0	0	0	0	0	0	0	0	0	7
522	0	0	1	0	0	0	1	0	0	0	0	0	2
523	1	0	0	0	0	0	0	0	0	0	0	0	1
524	0	0	0	0	0	0	1	0	0	0	0	0	1
525	1	0	0	0	0	0	0	0	0	1	0	0	2
526	2	0	0	1	0	0	1	0	0	0	0	0	4
527	4	0	1	0	0	0	1	1	0	0	0	0	7
528	0	0	0	0	1	0	0	0	0	0	0	0	1
529	1	0	0	0	1	0	0	0	0	0	0	0	2
530	1	0	1	0	0	2	0	0	0	0	0	0	4
533	1	0	0	0	0	0	0	0	0	0	0	0	1
534	0	0	0	1	1	0	0	0	0	0	0	0	2
535	0	1	1	1	0	0	0	0	0	1	0	0	4
536	3	0	0	0	0	0	0	0	0	0	0	0	3
537	2	0	0	0	0	0	0	0	0	0	0	0	2
538	0	0	1	0	0	0	0	0	0	0	0	0	1
539	1	0	0	0	0	0	0	0	0	0	0	0	1
540	3	0	0	0	0	0	0	1	0	0	0	0	4
541	4	0	0	0	1	0	0	0	0	0	0	0	5
542	1	0	0	0	0	0	0	1	0	0	0	0	2
543	0	0	0	1	1	0	0	0	0	0	0	0	2
544	2	0	0	0	0	0	0	0	0	0	0	0	2
545	1	0	0	1	0	0	0	1	0	0	0	0	3
546	1	0	0	0	2	0	0	0	0	0	0	0	3
547	1	0	0	2	0	0	0	0	0	0	0	0	3
548	0	0	0	1	0	0	0	0	0	0	0	0	1
549	1	0	0	1	2	0	0	1	0	0	0	0	5
550	1	0	0	0	2	0	0	0	0	0	0	0	3
551	2	0	0	0	0	0	0	0	0	0	0	0	2
552	1	0	0	0	0	0	0	0	0	0	0	0	1
553	0	0	1	0	0	0	0	0	0	0	0	0	1
554	1	0	0	1	0	0	0	0	0	0	0	0	2
555	1	0	0	0	0	0	0	0	1	0	0	0	2
556	1	0	0	1	1	0	0	0	0	0	0	0	3
557	4	0	0	0	0	0	0	0	0	0	0	0	4
558	1	0	0	0	0	0	0	0	1	0	0	0	2
559	2	0	1	0	0	0	0	0	0	0	0	0	3
560	2	0	0	0	0	0	0	0	0	0	0	0	2
561	1	0	0	1	0	0	1	0	0	0	0	0	3
562	0	0	0	0	1	0	0	0	0	0	0	0	1
563	1	0	0	0	0	0	0	0	0	0	0	0	1
564	0	0	0	1	0	0	0	0	0	0	0	0	1
565	0	0	0	0	2	0	0	0	0	0	0	0	2
566	2	0	0	0	0	1	0	0	0	0	0	0	3
567	0	0	0	0	1	0	0	0	0	0	0	0	1
568	0	0	0	0	3	0	0	0	0	0	0	0	3
569	0	0	1	0	0	0	0	0	0	0	0	0	1
570	1	0	0	0	0	0	0	1	0	0	0	0	2
571	2	0	0	0	2	0	1	0	1	0	0	0	6
572	1	0	0	0	0	0	0	0	0	0	0	0	1
573	1	1	0	0	2	0	0	0	0	0	0	0	4
574	3	0	0	0	0	0	0	0	0	0	0	0	3
575	2	0	0	0	1	0	0	0	0	0	0	0	3
576	1	0	0	0	0	0	0	0	0	0	0	0	1
579	2	0	1	0	0	0	0	0	0	0	0	0	3
580	1	0	0	1	1	0	0	0	0	0	0	0	3
581	1	0	0	0	0	0	0	0	0	0	0	0	1
582	0	0	0	0	1	0	0	0	0	0	0	0	1
583	1	0	0	0	0	0	0	0	0	0	0	0	1
584	3	0	0	0	0	0	0	1	0	0	0	0	4
585	1	0	0	0	1	0	0	1	0	0	0	0	3
586	4	0	0	0	0	0	0	0	0	0	0	0	4
587	5	0	0	0	0	0	0	0	0	0	0	0	5
588	0	0	0	1	0	1	0	0	0	0	0	0	2
589	0	0	2	1	0	0	0	0	0	0	0	0	3
590	0	0	0	0	1	0	0	0	0	0	0	0	1
591	3	0	0	1	0	0	0	0	0	0	0	0	4
592	0	0	1	0	0	0	0	0	0	0	0	0	1
595	2	0	0	1	0	0	0	0	0	0	0	0	3
596	5	0	0	0	0	0	0	0	0	0	0	0	5
597	3	0	0	0	0	0	0	0	0	0	0	0	3
598	1	0	0	0	1	0	0	0	0	0	0	0	2
599	0	0	1	0	0	0	0	0	0	0	0	0	1
600	1	0	0	0	1	0	0	0	0	0	0	0	2
601	0	0	0	1	0	0	0	0	0	0	0	0	1
602	2	0	0	1	0	0	0	0	0	0	0	0	3
603	2	0	1	0	0	0	0	0	0	0	0	0	3
604	3	0	0	0	0	0	0	0	0	0	0	0	3
605	1	0	0	0	1	0	0	0	0	0	0	0	2
607	2	0	0	0	2	0	0	0	1	0	0	0	5
608	1	0	1	0	0	0	0	0	0	0	0	0	2
609	1	0	0	0	0	0	0	1	1	0	0	0	3
610	2	0	0	0	0	0	0	0	0	0	0	0	2
611	5	0	0	0	1	0	0	0	0	0	0	0	6
612	1	0	0	1	0	0	0	0	0	0	0	0	2
613	3	0	0	0	0	0	0	0	0	0	0	0	3
614	2	0	0	0	0	0	0	0	1	0	0	0	3
615	2	0	0	1	0	0	0	0	0	0	0	0	3
616	3	0	0	0	0	0	0	0	0	0	0	0	3
617	1	0	1	0	2	0	0	0	0	0	0	0	4
618	3	0	0	0	0	0	0	0	0	0	0	0	3
619	1	0	0	1	2	0	0	0	0	0	0	0	4
620	1	0	0	1	2	0	0	0	0	0	0	0	4
621	2	0	0	0	0	0	0	0	0	0	0	0	2
622	3	0	0	0	0	0	0	0	0	0	0	0	3
623	1	0	0	0	0	0	0	0	0	0	0	0	1
624	2	0	0	1	0	0	0	1	0	0	0	0	4
625	3	0	0	0	0	0	0	0	0	0	0	0	3
626	1	0	0	0	0	0	1	0	0	0	0	0	2
627	2	0	0	0	0	0	0	0	0	0	0	0	2
628	0	0	0	0	1	0	0	0	0	0	0	0	1
629	1	0	0	0	0	0	0	0	0	0	0	0	1
630	1	0	0	1	0	0	1	1	0	0	0	0	4
633	3	0	0	0	1	0	0	1	0	0	0	0	5
634	0	0	1	0	0	0	0	0	0	0	0	0	1
635	2	0	0	0	0	0	0	0	0	0	0	0	2
636	0	1	2	0	0	0	0	0	0	0	0	0	3
638	0	0	1	0	0	0	0	0	0	0	0	0	1
639	1	0	0	0	0	0	0	0	0	0	0	0	1
640	4	0	0	0	0	0	0	0	0	0	0	0	4
641	1	0	0	1	0	0	0	0	0	0	0	0	2
642	3	0	0	0	0	0	0	0	0	0	0	0	3
643	2	0	0	0	1	0	0	1	0	0	0	0	4
644	2	0	0	0	0	0	0	0	0	0	0	0	2
645	2	0	0	0	0	0	0	0	0	0	0	0	2
646	0	0	0	0	1	0	0	0	0	0	0	0	1
647	0	0	0	1	2	0	0	0	0	0	0	0	3
648	0	0	0	1	0	0	0	0	0	0	0	0	1
649	0	0	0	0	3	0	0	0	0	0	0	0	3
650	1	0	0	0	1	1	0	0	0	0	0	0	3
651	4	0	0	0	0	0	0	0	0	0	0	0	4
652	3	0	0	0	0	0	0	0	0	0	0	0	3
653	2	0	0	0	0	0	0	0	0	0	0	0	2
654	2	0	0	0	0	0	0	0	0	0	0	0	2
655	3	0	0	0	0	0	0	0	0	0	0	0	3
656	1	0	0	1	0	0	0	0	0	0	0	0	2
657	1	0	0	0	2	0	0	0	0	0	0	0	3
658	2	0	0	0	1	0	0	0	0	0	0	0	3
659	1	0	0	0	1	0	0	0	1	0	0	0	3
660	0	0	0	0	1	0	0	0	1	0	0	0	2
661	1	0	0	0	1	0	0	0	0	0	0	0	2
662	1	0	0	0	0	0	0	1	0	0	0	0	2
663	2	0	0	0	0	0	1	0	0	0	0	0	3
664	1	0	1	0	0	0	0	0	0	0	0	0	2
665	2	0	0	0	1	0	0	0	0	0	0	0	3
667	0	0	0	1	0	0	1	0	1	0	0	0	3
669	1	0	0	0	0	0	0	0	0	0	0	0	1
670	1	0	0	0	1	0	0	0	0	0	0	0	2
671	0	0	1	0	0	0	0	0	0	0	0	0	1
672	2	0	0	0	0	0	0	0	0	0	0	0	2
673	0	0	0	0	1	0	0	0	0	0	0	0	1
674	1	0	0	0	1	0	0	0	0	0	0	0	2
675	0	0	1	0	0	0	0	0	0	0	0	0	1
676	2	0	0	0	0	0	1	0	0	0	0	0	3
677	1	0	0	0	2	0	0	0	0	0	0	0	3
678	2	0	1	0	0	0	0	0	0	0	0	0	3
679	1	1	0	0	0	0	0	1	0	0	0	0	3
680	1	0	0	0	1	0	1	2	0	0	0	0	5
681	1	0	0	0	0	0	0	0	0	0	0	0	1
682	3	0	0	0	0	0	0	0	0	0	0	0	3
683	0	0	1	0	0	0	0	1	1	0	0	0	3
684	0	2	0	0	0	0	0	0	0	0	0	0	2
685	2	0	0	0	0	0	0	0	0	0	0	0	2
686	1	0	0	0	0	0	0	0	0	0	0	0	1
687	1	0	0	0	0	0	0	1	0	0	0	0	2
688	1	0	0	0	1	0	0	0	0	0	0	0	2
689	0	0	0	0	2	0	1	0	1	0	0	0	4
690	2	0	0	0	0	0	0	1	0	0	0	0	3
691	2	0	0	0	0	0	0	1	0	0	0	0	3
692	0	0	0	0	1	0	0	0	0	0	0	0	1
693	3	0	0	0	0	0	0	0	0	0	0	0	3
694	0	0	0	0	0	1	1	0	0	0	0	0	2
695	3	0	0	0	2	0	0	0	0	0	0	0	5
696	1	0	0	1	1	0	0	0	0	0	0	0	3
697	2	0	0	1	3	0	0	0	0	0	0	0	6
699	1	0	0	0	0	0	0	0	0	0	0	0	1
701	1	1	0	0	0	0	0	0	0	0	0	0	2
702	1	0	0	0	3	0	0	0	0	0	0	0	4
703	0	0	0	0	0	0	1	0	0	0	0	0	1
704	1	0	0	0	1	0	0	0	0	0	0	0	2
705	2	0	0	0	1	0	1	0	0	0	0	0	4
707	0	0	0	0	1	0	0	0	0	0	0	0	1
708	2	0	0	0	1	0	0	0	0	0	0	0	3
709	4	0	0	0	0	0	0	0	0	0	0	0	4
711	1	0	0	0	0	0	0	0	0	0	0	0	1
712	2	0	0	0	0	0	0	0	0	0	0	0	2
713	0	0	0	0	0	3	0	0	0	0	0	0	3
714	3	0	0	0	0	0	0	1	0	0	0	0	4
715	1	0	0	0	0	0	0	0	1	0	0	0	2
716	1	0	0	0	1	0	0	0	0	0	0	0	2
717	1	0	0	0	2	0	0	0	0	0	0	0	3
718	3	0	0	0	0	0	0	0	0	0	0	0	3
719	4	0	0	0	0	1	0	0	0	0	0	0	5
720	1	0	0	0	0	0	0	0	0	0	0	0	1
721	2	0	0	0	0	0	0	0	0	0	0	0	2
722	2	0	0	0	1	0	0	0	0	0	0	0	3
724	2	0	0	0	0	0	0	0	0	0	0	0	2
725	0	0	0	1	0	0	0	0	0	0	0	0	1
726	1	0	0	0	0	2	0	0	0	0	0	0	3
728	1	0	0	0	0	0	0	0	0	0	0	0	1
729	3	0	0	0	1	0	0	0	0	0	0	0	4
730	2	0	0	0	0	0	0	1	0	0	0	0	3
731	2	0	0	0	0	0	0	0	0	0	0	0	2
732	1	0	0	0	1	0	0	0	0	0	0	0	2
734	1	0	0	0	0	0	1	1	0	0	0	0	3
735	0	0	1	1	1	0	0	0	0	0	0	0	3
736	1	0	1	0	0	0	0	0	0	1	0	0	3
737	0	0	0	0	1	0	0	0	0	0	0	0	1
738	1	0	0	0	0	0	0	0	0	0	0	0	1
739	0	0	0	0	1	0	0	0	0	0	0	0	1
740	1	0	0	0	0	0	0	1	0	0	0	0	2
741	1	0	0	0	1	0	0	0	0	0	0	0	2
743	3	0	0	0	0	0	0	0	0	0	0	0	3
744	3	0	0	0	0	0	0	0	0	0	0	0	3
745	1	0	0	0	0	0	0	0	0	0	0	0	1
746	2	0	0	0	0	0	0	0	0	0	0	0	2
747	0	0	0	1	1	0	0	0	0	0	0	0	2
748	0	0	0	1	2	0	0	0	0	0	0	0	3
749	1	1	0	0	1	0	0	0	0	0	0	0	3
750	0	0	0	1	0	0	0	0	0	0	0	0	1
751	2	0	0	0	0	0	0	0	0	0	0	0	2
752	0	1	0	0	1	0	0	0	0	0	0	0	2
753	1	0	1	0	1	0	0	1	0	0	0	0	4
754	0	0	0	1	0	0	0	0	0	0	0	0	1
755	1	0	0	0	0	0	0	0	0	0	0	0	1
756	1	0	0	0	0	0	0	0	0	0	0	0	1
758	1	0	0	0	1	0	0	0	0	0	0	0	2
759	1	0	0	0	1	0	0	0	0	0	0	0	2
760	1	0	0	2	0	0	0	0	0	0	0	0	3
761	0	0	0	0	1	0	0	0	0	0	0	0	1
762	1	0	0	0	1	0	0	0	0	0	0	0	2
763	2	0	0	0	0	0	0	0	0	0	0	0	2
764	2	0	0	0	0	0	0	0	0	0	0	0	2
765	1	0	0	0	0	0	0	0	0	0	0	0	1
766	3	0	0	0	0	0	0	0	0	0	0	0	3
767	1	0	0	0	1	0	0	0	0	0	0	0	2
768	1	0	0	1	0	0	0	0	0	0	0	0	2
770	1	0	0	0	0	0	0	0	0	0	0	0	1
771	4	0	0	0	1	0	0	0	0	0	0	0	5
772	1	0	0	1	0	0	0	0	0	0	0	0	2
773	2	0	0	0	0	0	0	0	0	0	0	0	2
774	3	0	0	0	0	0	0	0	0	0	0	0	3
775	1	0	0	0	2	0	0	0	0	0	0	0	3
777	0	1	0	0	0	0	1	0	0	0	0	0	2
778	1	0	0	0	0	0	0	0	0	0	0	0	1
779	0	1	0	0	0	0	0	1	0	0	0	0	2
780	2	0	0	0	0	0	0	0	0	0	0	0	2
781	1	0	0	0	1	0	0	0	0	0	0	0	2
782	1	0	0	0	0	0	0	1	0	0	0	0	2
783	1	0	1	0	1	0	0	0	0	0	0	0	3
784	0	0	0	0	0	0	0	1	0	0	0	0	1
786	0	0	1	0	0	1	0	0	0	0	0	0	2
787	0	0	1	0	0	0	0	0	0	0	0	0	1
788	2	0	0	0	0	0	0	0	0	0	0	0	2
789	0	0	1	0	0	0	0	0	0	0	0	0	1
790	0	0	0	1	1	1	0	0	0	0	0	0	3
791	3	0	0	0	1	0	0	0	0	0	0	0	4
792	1	0	0	0	0	0	0	0	0	0	0	0	1
793	1	0	0	1	0	0	0	1	0	0	0	0	3
794	2	0	0	0	0	0	0	0	0	0	0	0	2
795	0	0	1	0	1	0	0	1	0	0	0	0	3
796	0	0	0	0	3	0	0	0	0	0	0	0	3
797	1	0	0	0	1	0	0	0	0	0	0	0	2
798	3	0	0	0	1	0	0	0	0	0	0	0	4
799	1	0	0	0	1	0	0	0	0	0	0	0	2
800	0	0	0	2	0	0	0	0	0	0	0	0	2
801	0	0	0	0	1	0	0	0	0	0	0	0	1
802	1	0	0	1	0	0	0	0	0	0	0	0	2
803	1	0	0	0	0	0	0	0	0	0	0	0	1
804	1	0	0	0	1	0	0	0	0	0	0	0	2
805	2	0	0	0	0	0	0	0	0	1	0	0	3
806	1	0	0	0	1	0	0	0	0	0	0	0	2
807	0	0	1	0	0	0	0	0	0	0	0	0	1
808	1	0	0	0	0	0	0	0	0	0	0	0	1
809	0	0	1	0	0	0	0	0	0	0	0	0	1
810	2	0	0	0	1	0	0	0	0	0	0	0	3
811	2	1	0	0	0	0	0	0	0	0	0	0	3
812	2	0	0	0	1	0	0	0	0	0	0	0	3
813	0	0	0	1	0	0	0	0	0	0	0	0	1
814	2	0	0	0	0	0	0	0	0	0	0	0	2
815	1	0	0	0	1	0	0	0	0	0	0	0	2
816	2	0	0	0	1	0	0	0	0	0	0	0	3
817	1	0	0	0	1	0	0	0	0	0	0	0	2
818	2	0	0	0	0	0	0	0	0	0	0	0	2
820	1	0	0	0	0	0	0	0	0	0	0	0	1
821	3	0	0	0	1	0	0	0	0	0	0	0	4
822	2	1	0	0	1	0	0	0	0	0	0	0	4
823	3	0	0	0	1	0	0	0	0	0	0	0	4
824	2	0	0	0	1	0	0	0	0	0	0	0	3
825	2	0	0	0	0	0	0	0	0	0	0	0	2
826	0	0	0	1	0	0	0	0	0	0	0	0	1
827	1	0	0	0	0	0	1	1	0	0	0	0	3
829	0	0	0	1	2	0	0	0	0	0	0	0	3
830	2	0	0	0	1	0	1	0	0	0	0	0	4
831	0	2	0	0	0	0	0	0	0	0	0	0	2
832	1	0	0	0	0	0	0	0	0	0	0	0	1
833	2	0	0	0	0	0	0	1	0	0	0	0	3
835	2	0	0	0	2	0	0	0	0	0	0	0	4
837	1	0	0	0	1	0	0	0	0	0	0	0	2
838	3	0	0	0	1	0	0	0	0	0	0	0	4
839	1	0	0	0	0	0	0	1	0	0	0	0	2
840	1	0	0	0	2	0	0	0	0	0	0	0	3
841	1	0	0	1	0	0	1	0	0	0	0	0	3
842	1	0	0	0	0	0	0	0	0	0	0	0	1
843	0	0	0	1	0	0	0	0	0	0	0	0	1
844	3	0	0	1	0	0	0	0	0	0	0	0	4
845	3	0	0	0	1	0	0	0	0	0	0	0	4
846	1	0	0	0	0	0	0	0	0	0	0	0	1
847	1	0	0	1	0	0	0	0	0	0	0	0	2
848	3	0	0	0	0	0	0	0	0	0	0	0	3
849	0	0	0	0	1	0	0	0	0	0	0	0	1
850	2	0	0	0	0	0	0	0	0	0	0	0	2
851	1	0	0	0	0	0	0	0	0	0	0	0	1
852	4	0	0	0	0	0	0	0	0	0	0	0	4
854	2	0	0	0	1	0	0	0	0	0	0	0	3
856	4	0	0	0	0	0	0	1	0	0	0	0	5
857	1	0	0	0	0	0	0	0	0	0	0	0	1
858	0	0	0	1	0	0	0	0	0	0	0	0	1
860	1	0	0	0	0	0	0	0	0	0	0	0	1
862	2	0	0	1	0	0	0	1	0	0	0	0	4
864	1	0	0	0	0	0	0	0	0	0	0	0	1
865	3	0	0	1	0	0	0	0	0	0	0	0	4
866	1	0	0	1	0	0	0	0	0	0	0	0	2
867	1	0	0	0	1	0	0	1	0	0	0	0	3
868	3	0	0	0	0	0	0	0	0	0	0	0	3
869	1	0	0	0	2	0	0	0	0	0	0	0	3
871	1	0	0	0	0	0	0	1	0	0	0	0	2
872	1	0	0	0	0	0	0	0	0	0	0	0	1
873	3	0	0	0	2	0	0	0	0	0	0	0	5
874	1	0	0	1	0	0	0	0	0	0	0	0	2
875	1	0	1	0	0	0	0	1	0	0	0	0	3
876	1	0	0	0	0	0	0	0	0	0	0	0	1
877	0	0	0	1	1	0	0	0	0	0	0	0	2
878	3	0	0	0	0	0	0	1	0	0	0	0	4
879	1	0	0	0	0	0	0	0	0	0	0	0	1
880	1	0	0	0	0	0	0	0	0	0	0	0	1
882	2	0	0	0	0	0	0	0	0	0	0	0	2
883	2	0	0	0	2	0	0	0	0	0	0	0	4
884	2	0	0	0	0	0	0	0	0	0	0	0	2
885	1	0	2	0	0	0	0	0	0	0	0	0	3
886	0	1	0	0	0	0	0	0	0	0	0	0	1
887	2	0	0	0	0	0	0	0	0	0	0	0	2
888	0	0	0	1	0	0	0	0	0	0	0	0	1
889	4	0	0	0	0	0	0	1	0	0	0	0	5
890	2	0	0	0	0	0	0	0	0	0	0	0	2
891	3	0	0	0	1	0	1	0	0	0	0	0	5
893	2	0	0	0	0	0	0	0	0	0	0	0	2
894	2	0	0	0	0	0	0	0	0	0	0	0	2
895	2	0	0	0	1	0	0	0	1	0	0	0	4
896	1	0	0	0	0	0	0	0	0	0	0	0	1
897	0	0	1	0	1	0	0	0	0	0	0	0	2
898	2	0	0	0	0	0	0	0	0	0	0	0	2
899	2	0	0	0	2	0	0	0	0	0	0	0	4
900	2	0	0	2	0	0	0	0	0	0	0	0	4
901	0	0	0	0	0	0	1	1	0	0	0	0	2
902	0	0	0	0	1	0	0	0	0	0	0	0	1
903	2	0	0	0	0	0	0	0	0	0	0	0	2
904	0	0	0	0	1	0	0	0	0	0	0	0	1
905	2	0	1	0	0	0	0	0	0	0	0	0	3
906	0	0	0	0	2	0	0	0	0	0	0	0	2
907	4	0	0	0	1	0	0	0	0	0	0	0	5
908	1	0	0	0	1	0	0	0	0	1	0	0	3
909	2	0	0	0	0	0	0	2	0	0	0	0	4
910	1	0	0	0	0	0	0	0	0	0	0	0	1
911	1	0	0	0	0	0	0	0	0	0	0	0	1
912	2	0	0	0	0	0	0	0	0	1	0	0	3
913	1	0	0	0	2	0	0	0	1	0	0	0	4
914	0	0	1	0	0	0	0	0	0	0	0	0	1
915	3	0	0	0	0	0	0	0	0	0	0	0	3
916	3	0	0	0	1	0	1	0	0	0	0	0	5
917	1	0	0	0	0	0	0	0	0	0	0	0	1
918	2	0	0	0	1	0	0	0	0	0	0	0	3
919	1	0	0	0	1	0	0	0	0	0	0	0	2
920	1	0	0	0	0	0	0	0	0	0	0	0	1
921	1	0	1	0	0	0	0	0	0	0	0	0	2
922	1	0	0	0	2	0	0	0	0	0	0	0	3
923	1	0	0	0	0	0	0	0	0	0	0	0	1
924	2	0	0	0	2	0	0	0	0	0	0	0	4
925	1	0	0	0	0	0	0	0	0	0	0	0	1
927	0	0	1	0	2	0	0	0	0	0	0	0	3
928	0	0	0	0	1	0	0	0	0	0	0	0	1
929	1	0	0	0	1	0	0	0	0	0	0	0	2
930	3	0	0	0	0	0	0	0	0	0	0	0	3
931	1	0	2	0	0	0	0	0	0	0	0	0	3
932	1	0	0	0	1	0	0	0	0	0	0	0	2
933	1	0	0	0	0	0	0	0	0	0	0	0	1
934	2	0	0	0	0	0	0	0	0	0	0	0	2
935	0	0	0	1	0	0	0	0	0	0	0	0	1
936	2	0	0	0	0	0	0	0	0	0	0	0	2
937	2	0	0	0	1	0	0	0	0	0	0	0	3
938	1	0	0	0	0	0	0	0	0	0	0	0	1
939	3	0	0	0	0	0	1	0	0	0	0	0	4
940	1	0	0	0	0	0	0	0	0	0	0	0	1
941	2	0	0	1	0	0	0	0	0	0	0	0	3
942	1	0	0	0	2	0	0	0	0	0	0	0	3
943	1	0	0	1	1	0	0	0	0	0	0	0	3
944	0	0	0	2	0	0	0	0	0	0	0	0	2
945	2	0	0	0	0	0	0	1	0	0	0	0	3
946	1	0	1	0	0	0	0	0	1	0	0	0	3
948	1	0	0	0	1	0	0	0	0	0	0	0	2
949	2	0	0	0	0	0	0	0	1	0	0	0	3
950	1	0	1	0	0	0	0	0	0	0	0	0	2
951	1	0	0	0	0	0	0	0	0	0	0	0	1
952	1	0	0	0	0	0	0	0	1	0	0	0	2
953	1	1	0	1	2	0	0	0	0	0	0	0	5
954	0	0	0	0	2	0	0	0	0	0	0	0	2
955	2	0	0	1	0	0	0	0	0	0	0	0	3
958	3	0	0	0	0	0	0	0	0	0	0	0	3
959	1	0	0	0	0	0	0	0	0	0	0	0	1
960	1	0	0	0	1	0	0	0	0	0	0	0	2
961	2	0	0	0	1	0	0	0	0	0	0	0	3
962	1	0	0	0	1	0	0	0	0	0	0	0	2
963	2	0	0	0	0	0	0	1	0	0	0	0	3
964	0	0	0	0	1	0	0	0	0	0	0	0	1
965	0	0	1	1	2	0	0	0	0	0	0	0	4
966	1	0	0	0	0	0	0	0	0	0	0	0	1
967	1	0	0	0	0	0	0	0	0	0	0	0	1
969	2	0	0	0	0	0	0	0	0	0	0	0	2
970	1	0	0	0	0	0	0	1	0	0	0	0	2
972	3	0	0	0	0	0	0	1	0	0	0	0	4
973	1	0	0	0	1	0	0	0	0	0	0	0	2
974	1	1	0	1	1	0	0	0	0	0	0	0	4
975	1	1	0	0	1	0	0	0	0	0	0	0	3
976	0	0	0	0	1	1	0	0	0	0	0	0	2
977	0	1	0	0	3	0	0	0	0	0	0	0	4
978	0	0	0	1	2	0	0	0	0	0	0	0	3
979	0	0	0	0	1	0	0	0	0	0	0	0	1
980	5	0	0	0	0	0	1	0	0	0	0	0	6
981	0	1	0	0	1	0	0	0	0	0	0	0	2
982	5	0	0	0	0	0	0	0	0	0	0	0	5
983	2	0	0	0	1	0	0	0	0	0	0	0	3
984	0	0	0	0	1	0	0	0	0	0	0	0	1
985	0	1	0	0	1	1	0	0	0	0	0	0	3
986	1	0	1	0	0	0	0	0	0	0	0	0	2
987	1	0	0	0	0	0	0	0	0	0	0	0	1
988	1	0	0	0	1	0	0	0	0	0	0	0	2
989	1	0	0	0	0	0	0	0	0	0	0	0	1
990	0	0	0	1	0	0	0	0	0	0	0	0	1
991	3	0	0	0	1	0	0	0	0	0	0	0	4
992	1	0	0	0	1	0	0	0	0	0	0	0	2
993	1	0	0	0	1	0	0	0	0	0	0	0	2
994	1	0	0	0	0	0	0	0	0	0	0	0	1
995	1	0	0	0	1	0	0	0	0	0	0	0	2
996	1	1	0	0	0	0	0	1	0	0	0	0	3
997	2	0	0	0	1	0	1	1	0	0	0	0	5
998	0	0	0	1	0	0	0	1	0	0	0	0	2
999	0	0	0	0	1	0	1	0	0	0	0	0	2
1000	2	0	0	0	0	0	0	0	0	0	0	0	2
1001	2	0	0	0	1	0	0	0	0	0	0	0	3
1002	0	0	0	0	2	0	0	0	0	0	0	0	2
1003	2	0	0	0	0	0	0	0	0	0	0	0	2
1004	0	0	0	1	0	1	0	0	0	0	0	0	2
1005	0	0	0	0	0	0	1	0	0	0	0	0	1
1006	0	1	0	0	2	0	0	0	0	0	0	0	3
1008	3	0	0	0	0	0	0	1	0	0	0	0	4
1009	2	0	0	0	0	0	0	0	0	0	0	0	2
1010	1	0	0	0	0	0	0	0	0	0	0	0	1
1011	2	0	0	0	0	0	0	2	0	0	0	0	4
1012	2	0	0	1	0	0	0	0	0	0	0	0	3
1013	4	0	0	0	0	0	0	2	0	0	0	0	6
1014	1	0	0	0	0	0	0	0	0	0	0	0	1
1015	0	0	0	0	3	0	0	0	0	0	0	0	3
1016	0	0	0	0	2	0	0	1	0	0	0	0	3
1017	3	0	0	0	2	0	0	0	0	0	0	0	5
1018	2	0	0	0	1	0	0	0	0	0	0	0	3
1020	1	0	0	0	1	0	0	0	0	0	0	0	2
1021	1	0	0	0	0	0	0	0	0	0	0	0	1
1023	2	0	0	0	0	0	0	0	0	0	0	0	2
1024	0	3	0	1	1	0	0	0	0	0	0	0	5
1025	2	0	0	0	0	0	0	0	0	0	0	0	2
1026	2	0	1	0	0	0	0	0	0	0	0	0	3
1027	3	0	0	0	0	0	0	0	0	0	0	0	3
1028	1	0	1	0	0	0	0	0	0	0	0	0	2
1029	3	0	0	0	0	0	0	0	0	0	0	0	3
1030	0	0	0	0	0	1	0	0	0	0	0	0	1
1031	3	0	0	1	0	0	0	0	0	0	0	0	4
1032	3	0	0	0	1	0	0	0	0	0	0	0	4
1033	1	0	0	0	0	0	0	0	0	0	0	0	1
1034	2	0	0	0	0	0	0	0	1	0	0	0	3
1035	1	0	0	0	1	1	0	0	0	0	0	0	3
1036	1	0	1	0	0	0	0	0	0	0	0	0	2
1037	0	0	0	0	1	0	0	0	0	0	0	0	1
1038	2	0	0	1	1	0	0	0	0	0	0	0	4
1039	1	0	0	1	2	0	0	0	0	0	0	0	4
1040	1	1	0	0	0	0	0	0	0	0	0	0	2
1041	2	0	0	0	0	0	0	0	0	0	0	0	2
